"community","average_clustering","bipartite_clustering","cent_between","cent_close","cent_eigen","compartment.diversity","connectance","connected_components","degree_assortativity_coefficient","edge_connectivity","Fisher.alpha","global_efficiency","H2","interaction.evenness","interactions_count","links.per.species","local_efficiency","nestedness","NODF","number.of.compartments","Shannon.diversity","network_size","species_ratio","Spectral_bipartivity","web.asymmetry","motif_1_norm","motif_2_norm","motif_3_norm","motif_4_norm","motif_5_norm","motif_6_norm","motif_7_norm","motif_8_norm","motif_9_norm","motif_10_norm","motif_11_norm","motif_12_norm","motif_13_norm","motif_14_norm","motif_15_norm","motif_16_norm","motif_17_norm"
"Plant-Seed Dispersers",0.3939,0.4638,0.517590227361753,0.739372250488102,0.823303435104733,NA,0.206801470588235,1,-0.5195,1,253327479039590528,0.4842,0,0.7746032192817,225,2.77777777777778,0,9.35939510766658,68.9582808077232,1,5.41610040220442,81,3.7647,1,0.580246913580247,0.00016874497983685,0.00291666322926893,0.000345739714243501,0.000641980901068193,0.00963571333752821,0.00208343801771897,0.0482355649919415,0.0010912175362783,0.0170882416248117,0.00368839027038946,0.00786201610502088,0.000971971083860255,0.178439191434055,0.00633806144267208,0.0508499872128804,0.0210121248892845,0.648630953229141
"Plant-Pollinator",0.3465,0.4604,0.288736295773473,0.364799446415661,0.616005922569607,NA,0.346590909090909,1,-0.5758,1,8589934622.5,0.4749,0,0.795065581504228,61,2.03333333333333,0,24.6374239187916,51.2044187044187,1,4.11087386417331,30,0.3636,1,-0.466666666666667,0.00627442912980868,0.0105945278749229,0.0240691215799218,0.06140711787698,0.081979016663238,0.0174861139683193,0.0137831721867928,0.115922649660564,0.18339847767949,0.129397243365563,0.131145854762395,0.0175889734622506,0.106562435712816,0.0235548241102654,0.0515326064595762,0.0126517177535487,0.0126517177535487
"Plant-Seed Dispersers",0.3185,0.3413,0.328113577480829,0.357784876021086,0.681502206145878,NA,0.203508771929825,1,-0.3867,1,8589934621,0.4427,0,0.718346003159167,58,1.70588235294118,0,10.2479153481776,50.6836611456177,1,4.06044301054642,34,1.2667,1,0.117647058823529,0.00592683425301451,0.0154302064173309,0.0154302064173309,0.0359697527079501,0.0844062947067239,0.0109339873288371,0.0353566319231555,0.0643776824034335,0.21438790108318,0.0411812793787043,0.0677498467198038,0.0108318005313713,0.205599836501124,0.0515021459227468,0.0697935826691192,0.00592683425301451,0.0651951767831596
"Plant-Pollinator",0.2917,0.4679,0.204127607628436,0.29762252112543,0.618856773808289,NA,0.319004524886878,1,-0.6055,1,35278197081068952,0.4688,0,0.812429507968192,141,3,0,32.3885589863426,40.9612629154883,1,4.94875989037817,47,0.3824,1,-0.446808510638298,0.00192557186753158,0.00432912256742916,0.0116080573574599,0.0466097644247183,0.055732331853875,0.0122499146466371,0.00700580402867873,0.135568453397064,0.18936155684534,0.16643222942984,0.146958006145442,0.0243496073745306,0.083004438374872,0.042253328781154,0.0533151246159099,0.0102560600887675,0.00904062820075111
"Plant-Pollinator",0.3822,0.3823,0.447250296944175,0.303713896986192,0.690367673100469,NA,0.285714285714286,1,-0.4905,1,4294967312,0.4609,0,0.734499678252224,32,1.45454545454545,0,18.7976113063077,50.4901960784314,1,3.46573590279973,22,1.75,1,0.272727272727273,0.0169133192389006,0.0486257928118393,0.0153276955602537,0.00792811839323467,0.0956659619450317,0.0147991543340381,0.11046511627907,0.00264270613107822,0.0502114164904863,0.031183932346723,0.0232558139534884,0.00211416490486258,0.230443974630021,0.0607822410147992,0.0983086680761099,0.0132135306553911,0.178118393234672
"Plant-Seed Dispersers",0.4922,0.4727,0.492979270516609,0.354984093132424,0.706740777138635,NA,0.376344086021505,1,-0.7215,1,8589934627,0.492,0,0.812992957240033,70,1.89189189189189,0,17.1202281319283,60.2627314814815,1,4.24849524204936,37,0.1935,1,-0.675675675675676,0.00219807825158576,0.0026690950197827,0.0164227846511336,0.0947999748791057,0.032091942473152,0.0071908559944734,0.00260629278402311,0.423318470137537,0.188532311750298,0.0695848772216291,0.092130879859323,0.0132826728631539,0.0335991961313823,0.00502417886076744,0.010487973371852,0.00439615650317151,0.00166425924762922
"Plant-Seed Dispersers",0.5564,0.7471,0.12733944168372,0.376981864456671,0.382409771249754,NA,0.6875,1,-0.5878,2,35385425643625380,0.6436,0,0.926171307016773,110,4.23076923076923,0,17.5727624685079,74.571312525858,1,4.70048036579242,26,1.6,1,0.230769230769231,0.00289893266570036,0.0156805903281065,0.00946106206351298,0.0188430623270523,0.0511002767162999,0.0377388325207537,0.0545262880484912,0.0249835287916722,0.049281855316906,0.025457899591514,0.106021873764659,0.0560284622479905,0.0872578732375807,0.0421662933192779,0.185215443404928,0.0974304915008565,0.135907234154698
"Plant-Pollinator",0.3955,0.2484,0.664792139077854,0.448081050164847,0.767373729018317,NA,0.28125,1,-0.5359,1,4294967309.5,0.4424,0,0.722082700037052,27,1.22727272727273,0,27.504562909104,36.9047619047619,1,3.29583686600433,22,0.375,1,-0.454545454545455,0.0179282868525896,0.00863213811420983,0.0564409030544489,0.136122177954847,0.0803452855245684,0.00664010624169987,0.00132802124833997,0.243027888446215,0.247675962815405,0.0916334661354582,0.0644090305444887,0.00332005312084993,0.0132802124833997,0.0245683930942895,0.00464807436918991,0,0
"Plant-Herbivore",0.5135,0.2642,0.63581317277869,0.390728386814997,0.819648147178747,NA,0.24,1,-0.5428,1,4294967314,0.3687,0,0.715182552335901,36,1.16129032258065,0,45.4557902541817,23.5177626606198,1,3.58351893845611,31,0.24,1,-0.612903225806452,0.0165213400642497,0.00688389169343736,0.0541532813217072,0.131711794401101,0.0715924736117485,0.00642496558054153,0.0018357044515833,0.252409362092703,0.212941716383662,0.139054612207435,0.0619550252409362,0.00504818724185406,0.0201927489674162,0.0114731528223956,0.00734281780633318,0.000458926112895824,0
"Plant-Pollinator",0.4394,0.3824,0.305035229420863,0.368448595161703,0.606688191399676,NA,0.368421052631579,1,-0.73,1,4294967313.5,0.4547,0,0.780729946399544,35,1.45833333333333,0,34.1794367728565,42.3756906077348,1,3.55534806148941,24,0.2632,1,-0.583333333333333,0.0138230647709321,0.0122432859399684,0.0458135860979463,0.0939968404423381,0.094391785150079,0.0146129541864139,0.00947867298578199,0.129541864139021,0.177330173775671,0.163112164296998,0.110584518167457,0.00868878357030016,0.0920221169036335,0.00315955766192733,0.0197472353870458,0.00710900473933649,0.00434439178515008
"Plant-Pollinator",0.5188,0.2324,0.485716643299951,0.298285322098839,0.776494845482502,NA,0.254901960784314,1,-0.7236,1,8589934618,0.3863,0,0.74297754152878,52,1.3,0,32.1651817751596,28.7935405643739,1,3.95124371858143,40,0.1765,1,-0.7,0.00583482944344704,0.00269299820466786,0.0320915619389587,0.127356373429084,0.0415170556552962,0.00314183123877917,0.000785457809694794,0.375448833034111,0.186041292639138,0.146768402154399,0.050157091561939,0.0020197486535009,0.0145870736086176,0.00695691202872531,0.00426391382405745,0.000224416517055655,0.000112208258527828
"Plant-Seed Dispersers",0.2859,0.4009,0.42797774374837,0.386196633345691,0.718114225071216,NA,0.200956937799043,1,-0.4709,1,252201579132747840,0.4463,0,0.76151683709204,168,2.66666666666667,0,9.69086581931648,51.1441759362924,1,5.12396397940326,63,0.4318,1,-0.396825396825397,0.000962910741613219,0.00271678387812301,0.0069696396535814,0.0446607172538703,0.0397028732568736,0.00664293779481977,0.00665440101793421,0.2455651655576,0.25944712874919,0.0784428357721341,0.10559921133025,0.0152288919075376,0.100899289853328,0.025482744983407,0.0408835852376613,0.00747975308217412,0.0126611299299024
"Plant-Pollinator",0.3218,0.125,0.307209055050592,0.211370552337899,0.708909036679989,NA,0.150501672240803,1,-0.3787,1,8589934614.5,0.3464,0,0.667783557676034,45,1.25,0,24.532329507267,20.2920443101712,1,3.80666248977032,36,0.5652,1,-0.277777777777778,0.0278637770897833,0.0247678018575851,0.0495356037151703,0.0606811145510836,0.138699690402477,0.00495356037151703,0.0154798761609907,0.0495356037151703,0.211145510835913,0.18266253869969,0.0297213622291022,0.000619195046439629,0.111455108359133,0.0736842105263158,0.0142414860681115,0,0.00495356037151703
"Plant-Pollinator",0.3513,0.2975,0.391993125292445,0.384079043612097,0.638862017477396,NA,0.285714285714286,1,-0.3417,1,4294967312,0.4479,0,0.734499678252224,32,1.45454545454545,0,33.3090925753173,34.5658263305322,1,3.46573590279973,22,0.5714,1,-0.272727272727273,0.0257028112449799,0.0273092369477912,0.0481927710843374,0.0538152610441767,0.136546184738956,0.0144578313253012,0.0216867469879518,0.0385542168674699,0.163052208835341,0.170281124497992,0.0570281124497992,0.00321285140562249,0.132530120481928,0.0465863453815261,0.0457831325301205,0.00240963855421687,0.01285140562249
"Plant-Seed Dispersers",0.4123,0.268,0.690105870352784,0.492203353834912,0.796728073124574,NA,0.272108843537415,1,-0.4996,1,4294967316,0.4576,0,0.739190318668359,40,1.42857142857143,0,23.8559871792873,46.9336219336219,1,3.68887945411394,28,3,1,0.5,0.00660174946360786,0.0300379600594157,0.00429113715134511,0.00132034989272157,0.0468724211916158,0.00429113715134511,0.123122627496287,0.000165043736590196,0.0178247235517412,0.0153490675028883,0.00363096220498432,0.000495131209770589,0.229575837596963,0.0539693018649942,0.0541343456015844,0.00363096220498432,0.404687242119162
"Plant-Seed Dispersers",0.3424,0.1901,0.38451959460364,0.317045425302123,0.845731284102893,NA,0.116615067079463,1,-0.4679,1,127226689473216576,0.3487,0,0.687493586348832,113,1.52702702702703,0,12.305983005691,23.1531824603418,1,4.72738781871234,74,3.3529,1,0.540540540540541,0.00256794836833015,0.0144077811108081,0.00277247522952459,0.00374965912189801,0.04338241978002,0.00254522316153077,0.0725615853104263,0.00522679756385783,0.0705844923188801,0.0167939278247432,0.010476320334515,0.000636305790382692,0.254817743841469,0.134805926733933,0.0516089446413962,0.00284065084992273,0.310221798018362
"Plant-Seed Dispersers",0.3571,0.3733,0.320109595271183,0.298051117461399,0.619432493255005,NA,0.369047619047619,1,-0.6479,1,2147483696.53226,0.4949,0,0.775023513809374,31,1.55,0,26.3396909940787,52.818957771788,1,3.43398720448515,20,2.3333,1,0.4,0.0180023228803717,0.0511033681765389,0.016260162601626,0.00929152148664344,0.10917537746806,0.016260162601626,0.0923344947735192,0.00348432055749129,0.0632984901277584,0.0278745644599303,0.032520325203252,0.00174216027874564,0.193379790940767,0.139372822299652,0.103948896631823,0.0110336817653891,0.110917537746806
"Plant-Pollinator",0.3389,0.293,0.337320035929527,0.276321235649762,0.755727459430132,NA,0.200371057513915,1,-0.6465,1,69484108536573424,0.3935,0,0.74441064533663,108,1.8,0,22.3719253227327,32.4136681480066,1,4.68213122712422,60,0.2245,1,-0.633333333333333,0.00241313819684951,0.00301642274606189,0.0149480504971512,0.068260529549771,0.0491788626969054,0.00509440286001564,0.00341861244553681,0.242810859121886,0.239079432465646,0.170617808066138,0.0867165679812311,0.00685956876326667,0.0646631661266898,0.0198637023796224,0.0178527538822478,0.00221204334711205,0.00299407887386884
"Plant-Pollinator",0.4049,0.3463,0.316119245482126,0.296935308133985,0.642751151623048,NA,0.28,1,-0.5066,1,4294967310,0.4659,0,0.723579015671109,28,1.4,0,14.7044205747576,50.8148148148148,1,3.3322045101752,20,1,1,0,0.0234113712374582,0.044314381270903,0.0326086956521739,0.0301003344481605,0.126254180602007,0.0167224080267559,0.0677257525083612,0.0175585284280936,0.112040133779264,0.0744147157190636,0.0434782608695652,0.00250836120401338,0.191471571906355,0.0585284280936455,0.0769230769230769,0.0100334448160535,0.0719063545150502
"Plant-Pollinator",0.3293,0.1122,0.258580561027074,0.246251070801764,0.72067131718679,NA,0.123046875,1,-0.4453,1,8589934623.5,0.3491,0,0.664142213722213,63,1.3125,0,13.2969976528367,21.0200216450216,1,4.14313472639153,48,0.5,1,-0.333333333333333,0.0116774791473587,0.0118628359592215,0.0313253012048193,0.0628359592215014,0.0997219647822057,0.00315106580166821,0.0114921223354958,0.0867469879518072,0.269508804448564,0.176830398517145,0.0322520852641335,0.000556070435588508,0.119369786839666,0.0593141797961075,0.0144578313253012,0.000370713623725672,0.00852641334569045
"Host-Parasite",0.3299,0.5949,0.143162582450518,0.315101679190107,0.582146957400803,NA,0.351648351648352,1,-0.2926,1,8589934640,0.5004,0,0.813685915202527,96,2.82352941176471,0,17.7817142273594,60.1438492063492,1,4.56434819146784,34,0.619,1,-0.235294117647059,0.00328126602180675,0.0096045390846635,0.0142188194278292,0.0449806883822675,0.0645999248043203,0.0237208189493113,0.0200977543835663,0.109546433332194,0.179854393820282,0.054004169942236,0.127217418053799,0.0501418463957344,0.112041562702943,0.031377106333527,0.0963530095361794,0.0286768978364152,0.0302833509929248
"Plant-Herbivore",0.3551,0.5434,0.34318691299926,0.380793973319176,0.675137421981446,NA,0.299003322259136,1,-0.6029,1,135107988821114960,0.4829,0,0.811366870046216,180,3.15789473684211,0,12.0670600701939,69.313083945289,1,5.19295685089021,57,3.0714,1,0.508771929824561,0.000743175174646166,0.00643672276262985,0.00257634060544004,0.0077785668279632,0.0329722052484682,0.00980991230532939,0.0461635645984377,0.0183440405608495,0.10318574424865,0.00591650014037753,0.0416012947763043,0.0188271044243695,0.220813859391257,0.0438473353041238,0.135006027976417,0.0306642334560949,0.275313372198642
"Plant-Seed Dispersers",0.38,0.1156,0.605191516302627,0.386713167898947,0.80885003424187,NA,0.165775401069519,1,-0.4196,1,2147483696.53226,0.387,0,0.656454961271664,31,1.10714285714286,0,14.3009816299494,32.4432809773124,1,3.43398720448515,28,0.6471,1,-0.214285714285714,0.0187311178247734,0.0145015105740181,0.0465256797583082,0.11178247734139,0.0924471299093656,0.00302114803625378,0.00906344410876133,0.205438066465257,0.279154078549849,0.0809667673716012,0.0235649546827795,0.000604229607250755,0.0737160120845922,0.0277945619335347,0.00906344410876133,0,0.00362537764350453
"Plant-Pollinator",0.5726,0.1091,0.899682971014493,0.64047207608403,0.837873135402517,NA,0.26,1,-0.5771,1,4294967309,0.4528,0,0.707486673985409,26,1.04,0,26.3385663346181,35.875,1,3.25809653802148,25,0.25,1,-0.6,0.00630150266602036,0.0016965584100824,0.0349006301502666,0.165777993213766,0.0237518177411537,0.000727096461463887,0.000242365487154629,0.577072224915172,0.154144449830344,0.0179350460494426,0.0109064469219583,0.000242365487154629,0.00363548230731944,0.00218128938439166,0.000484730974309258,0,0
"Plant-Pollinator",0.5608,0.08,0.527105263157895,0.237518309724328,0.741932545492164,NA,0.233333333333333,1,-0.6893,1,4294967306.5,0.3782,0,0.676589158380996,21,1,0,26.2243153217684,18.6111111111111,1,3.04452243772342,21,0.4,1,-0.428571428571429,0.0538461538461538,0.0230769230769231,0.107692307692308,0.146153846153846,0.117948717948718,0.00256410256410256,0.00769230769230769,0.128205128205128,0.215384615384615,0.117948717948718,0.00512820512820513,0,0.0538461538461538,0.0153846153846154,0.00512820512820513,0,0
"Plant-Herbivore",0.4878,0.4618,0.465197371499024,0.276290556946153,0.704747840366329,NA,0.245192307692308,1,-0.6076,1,8589934617.5,0.368,0,0.736636549287972,51,1.5,0,35.4752301621207,21.3139079994604,1,3.93182563272433,34,0.3077,1,-0.529411764705882,0.0151740553406724,0.0151740553406724,0.0458196965188932,0.0836060696221363,0.0984825944659328,0.021124665278191,0.0119012198750372,0.0999702469503124,0.15055043141922,0.157691163344243,0.119904790241,0.0175542993156799,0.076167807200238,0.0333234156501041,0.0377863731032431,0.0107110978875335,0.00505801844689081
"Plant-Pollinator",0.2876,0.3238,0.219462900327173,0.253740613980696,0.680306413579836,NA,0.214285714285714,1,-0.4348,1,8589934635.5,0.419,0,0.74353072488177,87,2.02325581395349,0,26.5757390436116,35.0691450289036,1,4.46590811865458,43,2.0714,1,0.348837209302326,0.00504523312456507,0.019253073532823,0.00794479239155648,0.00922059846903271,0.077012294131292,0.00922059846903271,0.0556715379262352,0.00800278357689631,0.0978311296682904,0.0553235908141962,0.0363604732080724,0.00313152400835073,0.251217814892136,0.14520992809093,0.087160751565762,0.00985850150777082,0.122535374623057
"Plant-Seed Dispersers",0.372,0.3796,0.253206058625703,0.438065316495682,0.695003863512932,NA,0.225,1,-0.4321,1,8589934632.5,0.4283,0,0.74658027299422,81,1.92857142857143,0,18.6481739221548,38.3361847733105,1,4.39444915467244,42,0.4,1,-0.428571428571429,0.00369711077639326,0.00876352184033959,0.0141950796476334,0.041626728741613,0.0692409512072664,0.010589255557077,0.0221370213154411,0.0984983340179835,0.207951070336391,0.101647724679356,0.0877265050892327,0.00730293486694966,0.209959377424803,0.0121867725592222,0.0440001825733717,0.0169336802227395,0.0435437491441873
"Plant-Seed Dispersers",0.2564,0.2757,0.38011339816122,0.396321547666436,0.83549284688285,NA,0.105769230769231,1,-0.3512,1,264211178139069184,0.392,0,0.697114493901674,176,2.0952380952381,0,4.91900731683374,39.9087386065981,1,5.17048399503815,84,0.6154,1,-0.238095238095238,0.000847261803897404,0.00198817684664561,0.0060800662404683,0.0474899869059539,0.033885658168374,0.00322537163983671,0.00394746976815836,0.318060155588077,0.318512670415158,0.0522076946776554,0.0689988831548949,0.00968092890703227,0.0725660479088038,0.0339434260186398,0.0209889855965493,0.00146826619425402,0.00610895016560117
"Host-Parasite",0.5134,0,0.887965527854724,0.590537413210914,0.834596179860011,NA,0.253333333333333,1,-0.5159,1,4294967305.5,0.438,0,0.681979637635817,19,0.95,0,29.4071578225787,32.6086956521739,1,2.94443897916644,20,3,1,0.5,0.0170709793351303,0.0619946091644205,0.00359389038634322,0,0.0422282120395328,0,0.197663971248877,0,0,0.00539083557951483,0,0,0.197663971248877,0.0296495956873315,0,0,0.444743935309973
"Plant-Pollinator",0.4173,0.3397,0.396557221299188,0.35840459310846,0.755547368148536,NA,0.272321428571429,1,-0.7494,1,8589934622.5,0.4326,0,0.759634651782919,61,1.56410256410256,0,22.3844394798042,40.2715369736646,1,4.11087386417331,39,0.2188,1,-0.641025641025641,0.00400498982338651,0.003479745256385,0.0237016610859431,0.0992712231632854,0.047994222309763,0.00617162366226774,0.00288884511850831,0.308646838684262,0.204385792134463,0.132689908738756,0.0893572319611319,0.00958571334777756,0.0430700544941238,0.00879784649727529,0.0126058696080362,0.00105048913400302,0.00229794498063161
"Plant-Pollinator",0.3025,0.2286,0.486750475525986,0.39209725940462,0.702360894866286,NA,0.25,1,-0.1927,1,2147483697.13333,0.4402,0,0.710434098772084,30,1.36363636363636,0,26.7380021792992,35.960960960961,1,3.40119738166216,22,1.2,1,0.0909090909090909,0.0249376558603491,0.0390689941812136,0.0307564422277639,0.0257689110556941,0.134663341645885,0.00997506234413965,0.0523690773067332,0.0141313383208645,0.13881961762261,0.0906068162926018,0.027431421446384,0.00166251039068994,0.226932668329177,0.0723192019950125,0.0507065669160432,0.000831255195344971,0.0590191188694929
